EmployeeId,RequestId,Skills,MandotaroySkilss,AvlDate,RequestStartDate,AllocationEndDate,PreviousCustomerExperiance,CustomerName,DomainExperiance,ProjectDomain,ProjectKey,NAGP,Rating,IsKeyProject,IsKeyPosition,ResourceExp,RequiredExp,cost1,cost2,score
2888,525,java-beginner+aws cloud-beginner,java-beginner,6/28/2016 12:00:00 AM,11/1/2016 12:00:00 AM,2/1/2017 12:00:00 AM,,customer analytics,,,rci,False,b,False,False,3,1,900,900,1
2881,523,java-beginner+aws cloud-beginner,java-beginner,7/22/2016 12:00:00 AM,11/1/2016 12:00:00 AM,2/1/2017 12:00:00 AM,tbx,customer analytics,manufacturing,,rci,False,b+,False,False,3,3,900,900,1
3472,2519,java-beginner+aws cloud-beginner,java-beginner,7/22/2016 12:00:00 AM,11/1/2016 12:00:00 AM,2/1/2017 12:00:00 AM,,customer analytics,,,rci,False,b+,False,False,2,1,900,900,1
2341,2813,java-beginner+aws cloud-beginner,java-beginner,7/22/2016 12:00:00 AM,9/30/2016 12:00:00 AM,3/3/2017 12:00:00 AM,,customer analytics,,,oan,False,b,False,False,4,1,900,900,1
3986,812,java-beginner+aws cloud-beginner,java-beginner,8/13/2016 12:00:00 AM,9/30/2016 12:00:00 AM,3/3/2017 12:00:00 AM,,customer analytics,manufacturing,,oan,False,b+,False,False,1,1,900,900,1
3594,811,java-beginner+aws cloud-beginner,java-beginner,8/13/2016 12:00:00 AM,9/30/2016 12:00:00 AM,3/3/2017 12:00:00 AM,,customer analytics,manufacturing,,oan,False,b+,False,False,2,2,900,900,1
2670,2812,java-beginner+aws cloud-beginner,java-beginner,8/13/2016 12:00:00 AM,9/30/2016 12:00:00 AM,3/3/2017 12:00:00 AM,,customer analytics,,,oan,False,b+,False,False,3,1,900,900,1
3382,200,java-beginner+aws cloud-beginner,java-beginner,8/13/2016 12:00:00 AM,3/1/2017 12:00:00 AM,6/1/2017 12:00:00 AM,,aviation solutions,aviation,aviation,fci,False,b+,True,False,2,1,885,885,1.15
2644,806,java-beginner+aws cloud-beginner,java-beginner,8/13/2016 12:00:00 AM,9/30/2016 12:00:00 AM,3/3/2017 12:00:00 AM,,customer analytics,,,oan,False,b,False,False,4,1,900,900,1
3401,201,java-beginner+aws cloud-beginner,java-beginner,9/21/2016 12:00:00 AM,3/1/2017 12:00:00 AM,6/1/2017 12:00:00 AM,,aviation solutions,aviation,aviation,fci,False,b+,True,False,2,1,885,885,1.15
3367,807,java-beginner+aws cloud-beginner,java-beginner,9/21/2016 12:00:00 AM,9/30/2016 12:00:00 AM,3/3/2017 12:00:00 AM,,customer analytics,,,oan,False,b+,False,False,2,1,900,900,1
2106,197,java-beginner+aws cloud-beginner,java-beginner,9/21/2016 12:00:00 AM,3/1/2017 12:00:00 AM,6/1/2017 12:00:00 AM,aviation solutions+customer analytics,aviation solutions,,aviation,fci,False,a,True,False,5,1,880,880,1.2
3237,817,java-beginner+aws cloud-beginner,java-beginner,9/21/2016 12:00:00 AM,9/30/2016 12:00:00 AM,3/3/2017 12:00:00 AM,tbx,customer analytics,manufacturing,,oan,False,a,False,False,2,2,900,900,1
244,108,java-expert+java-intermediate+java-beginner+mongodb-expert+mongodb-intermediate+mongodb-beginner,java-expert+mongodb-expert,7/22/2016 12:00:00 AM,9/1/2016 12:00:00 AM,6/1/2017 12:00:00 AM,aviation solutions+customer analytics,aviation solutions,publishing,aviation,fci,False,b+,True,True,15,10,895,895,1.05
438,782,java-expert+java-intermediate+java-beginner+mongodb-expert+mongodb-intermediate+mongodb-beginner,java-expert+mongodb-expert,7/22/2016 12:00:00 AM,10/1/2016 12:00:00 AM,4/1/2017 12:00:00 AM,aviation solutions+customer analytics,nagarro,,,san,False,b+,False,True,13,7,910,910,0.9
451,109,java-expert+java-intermediate+java-beginner+mongodb-expert+mongodb-intermediate+mongodb-beginner,java-expert+mongodb-expert,8/13/2016 12:00:00 AM,9/1/2016 12:00:00 AM,6/1/2017 12:00:00 AM,swissair,aviation solutions,aviation,aviation,fci,False,b+,True,True,12,10,890,890,1.1
1165,2989,java-intermediate+java-beginner+mongodb-intermediate+mongodb-beginner,java-beginner+mongodb-beginner,7/22/2016 12:00:00 AM,10/1/2016 12:00:00 AM,4/1/2017 12:00:00 AM,aviation solutions+customer analytics,nagarro,aviation,,san,True,a+,False,False,8,1,900,900,1
941,993,java-intermediate+java-beginner+mongodb-intermediate+mongodb-beginner,java-intermediate+mongodb-intermediate,8/13/2016 12:00:00 AM,12/1/2016 12:00:00 AM,4/1/2017 12:00:00 AM,aviation solutions+customer analytics,nagarro,aviation,,san,False,b+,False,False,9,9,900,900,1
1515,994,java-intermediate+java-beginner+mongodb-intermediate+mongodb-beginner,java-intermediate+mongodb-intermediate,8/31/2016 12:00:00 AM,12/1/2016 12:00:00 AM,4/1/2017 12:00:00 AM,,nagarro,gaming,,san,False,b,False,False,7,8,900,900,1
1844,990,java-intermediate+java-beginner+mongodb-intermediate+mongodb-beginner,java-intermediate+mongodb-intermediate,11/30/2016 12:00:00 AM,12/1/2016 12:00:00 AM,4/1/2017 12:00:00 AM,,nagarro,gaming,,san,False,b,False,False,6,6,900,900,1
871,708,java-intermediate+java-beginner+mongodb-intermediate+mongodb-beginner,java-intermediate+mongodb-intermediate,12/31/2016 12:00:00 AM,1/1/2017 12:00:00 AM,7/15/2017 12:00:00 AM,rbi,nagarro,publishing,,sne,False,b+,False,False,9,6,915,915,0.85
2029,786,java-beginner+mongodb-beginner,java-beginner+mongodb-beginner,8/13/2016 12:00:00 AM,10/1/2016 12:00:00 AM,4/1/2017 12:00:00 AM,,nagarro,publishing,,san,False,b+,False,False,5,4,905,905,0.95
2008,787,java-beginner+mongodb-beginner,java-beginner+mongodb-beginner,8/13/2016 12:00:00 AM,10/1/2016 12:00:00 AM,4/1/2017 12:00:00 AM,,nagarro,publishing,,san,False,b+,False,False,5,4,905,905,0.95
2630,788,java-beginner+mongodb-beginner,java-beginner+mongodb-beginner,7/22/2016 12:00:00 AM,10/1/2016 12:00:00 AM,4/1/2017 12:00:00 AM,,nagarro,publishing,,san,False,b,False,False,4,4,900,900,1
2860,997,java-beginner+mongodb-beginner,java-beginner+mongodb-beginner,8/13/2016 12:00:00 AM,12/1/2016 12:00:00 AM,4/1/2017 12:00:00 AM,,nagarro,publishing,,san,False,b+,False,False,3,2,905,905,0.95
3300,2959,.net-beginner+sharepoint-beginner,.net-beginner+sharepoint-beginner,4/8/2016 12:00:00 AM,8/1/2017 12:00:00 AM,1/1/2018 12:00:00 AM,netenvironment,ge,,,wpe,False,a+,True,False,2,2,870,870,1.3
2376,2344,.net-beginner+sharepoint-beginner,.net-beginner+sharepoint-beginner,4/15/2016 12:00:00 AM,6/15/2016 12:00:00 AM,9/30/2016 12:00:00 AM,netenvironment,aviation solutions,,,cdm,False,b+,False,False,4,2,900,900,1
1990,2280,.net-beginner+sharepoint-beginner,.net-beginner+sharepoint-beginner,4/29/2016 12:00:00 AM,7/1/2016 12:00:00 AM,12/1/2016 12:00:00 AM,netenvironment,sne,publishing,,wms,False,b+,False,False,5,4,905,905,0.95
3447,2999,.net-beginner+sharepoint-beginner,.net-beginner+sharepoint-beginner,12/31/2016 12:00:00 AM,1/1/2017 12:00:00 AM,4/1/2017 12:00:00 AM,netenvironment,sne,,,uid,False,b+,False,False,2,1,900,900,1
2701,2951,.net-beginner+sharepoint-beginner,.net-beginner+sharepoint-beginner,12/31/2016 12:00:00 AM,6/1/2017 12:00:00 AM,11/1/2017 12:00:00 AM,,ge,,,wpe,True,a,True,False,3,2,870,870,1.3
2361,282,.net-beginner+sharepoint-beginner,.net-beginner+sharepoint-beginner,4/30/2016 12:00:00 AM,7/1/2016 12:00:00 AM,12/1/2016 12:00:00 AM,rbi,sne,publishing,,wms,False,b+,False,False,4,4,900,900,1
2280,2952,.net-beginner+sharepoint-beginner,.net-beginner+sharepoint-beginner,10/30/2016 12:00:00 AM,8/1/2017 12:00:00 AM,1/1/2018 12:00:00 AM,aviation solutions+ge,ge,,,wpe,False,b,True,False,4,2,870,870,1.3
2380,965,.net-beginner+sharepoint-beginner,.net-beginner+sharepoint-beginner,10/30/2016 12:00:00 AM,8/1/2017 12:00:00 AM,1/1/2018 12:00:00 AM,aviation solutions,ge,,,wpe,True,a,True,False,4,2,870,870,1.3
2412,290,.net-beginner+sharepoint-beginner,.net-beginner+sharepoint-beginner,12/31/2016 12:00:00 AM,1/1/2017 12:00:00 AM,12/1/2017 12:00:00 AM,aviation solutions,sne,,,wms,False,b+,False,False,4,1,900,900,1
450,959,.net-beginner+sharepoint-beginner,.net-beginner+sharepoint-beginner,5/2/2016 12:00:00 AM,8/1/2017 12:00:00 AM,1/1/2018 12:00:00 AM,aviation solutions,ge,,,wpe,True,a+,True,False,4,2,870,870,1.3
2525,2294,.net-beginner+sharepoint-beginner,.net-beginner+sharepoint-beginner,5/2/2016 12:00:00 AM,1/1/2017 12:00:00 AM,12/1/2017 12:00:00 AM,aviation solutions,sne,,,wms,False,b,False,False,4,1,900,900,1
3620,944,.net-beginner+sharepoint-beginner,.net-beginner+sharepoint-beginner,9/30/2016 12:00:00 AM,6/1/2017 12:00:00 AM,11/1/2017 12:00:00 AM,aviation solutions,ge,,,wpe,True,a,True,False,2,2,870,870,1.3
2483,947,.net-beginner+sharepoint-beginner,.net-beginner+sharepoint-beginner,5/9/2016 12:00:00 AM,6/1/2017 12:00:00 AM,11/1/2017 12:00:00 AM,aviation solutions,ge,,,wpe,True,a+,True,False,4,2,870,870,1.3
408,347,.net-beginner+sharepoint-beginner,.net-beginner+sharepoint-beginner,5/12/2016 12:00:00 AM,6/15/2016 12:00:00 AM,9/30/2016 12:00:00 AM,aviation solutions,aviation solutions,,,cdm,False,a,False,False,4,2,900,900,1
3009,348,.net-beginner+sharepoint-beginner,.net-beginner+sharepoint-beginner,5/12/2016 12:00:00 AM,6/15/2016 12:00:00 AM,9/30/2016 12:00:00 AM,aviation solutions,aviation solutions,,,cdm,False,b,False,False,2,2,900,900,1
2740,2696,java-beginner+mongodb-beginner,java-beginner+mongodb-beginner,6/30/2016 12:00:00 AM,7/15/2016 12:00:00 AM,7/15/2017 12:00:00 AM,,nagarro,,,sne,False,a,False,False,3,1,900,900,1
2277,2789,java-beginner+mongodb-beginner,java-beginner+mongodb-beginner,6/28/2016 12:00:00 AM,10/1/2016 12:00:00 AM,4/1/2017 12:00:00 AM,,nagarro,,,san,False,b+,False,False,4,1,900,900,1
2224,2722,java-beginner+mongodb-beginner,java-beginner+mongodb-beginner,12/31/2016 12:00:00 AM,1/1/2017 12:00:00 AM,7/15/2017 12:00:00 AM,,nagarro,,,sne,False,b+,False,False,5,1,900,900,1
3649,784,java-beginner+mongodb-beginner,java-beginner+mongodb-beginner,6/28/2016 12:00:00 AM,10/1/2016 12:00:00 AM,4/1/2017 12:00:00 AM,aviation solutions+customer analytics,nagarro,aviation,,san,False,b+,False,False,2,2,900,900,1
2772,2790,java-beginner+mongodb-beginner,java-beginner+mongodb-beginner,6/28/2016 12:00:00 AM,10/1/2016 12:00:00 AM,4/1/2017 12:00:00 AM,,nagarro,,,san,False,a,False,False,3,1,900,900,1
2425,2785,java-beginner+mongodb-beginner,java-beginner+mongodb-beginner,6/28/2016 12:00:00 AM,10/1/2016 12:00:00 AM,4/1/2017 12:00:00 AM,swissair,nagarro,aviation,,san,False,b,False,False,4,4,900,900,1
2604,711,java-beginner+mongodb-beginner,java-beginner+mongodb-beginner,12/31/2016 12:00:00 AM,1/1/2017 12:00:00 AM,7/15/2017 12:00:00 AM,,nagarro,aviation,,sne,False,b,False,False,4,4,900,900,1
2872,2689,java-beginner+mongodb-beginner,java-beginner+mongodb-beginner,6/30/2016 12:00:00 AM,7/15/2016 12:00:00 AM,7/15/2017 12:00:00 AM,,nagarro,aviation,,sne,False,b+,False,False,3,2,905,905,0.95
2038,486,.net-beginner+sql server-beginner,.net-beginner+sql server-beginner,1/25/2016 12:00:00 AM,6/20/2016 12:00:00 AM,11/30/2016 12:00:00 AM,,aviation solutions,media & entertainment,aviation,see,False,b+,False,False,5,5,900,900,1
3816,2358,.net-beginner+sql server-beginner,.net-beginner+sql server-beginner,2/19/2016 12:00:00 AM,6/15/2016 12:00:00 AM,9/30/2019 12:00:00 AM,netenvironment,netenvironment,,life sciences,cdd,False,b,True,False,1,2,870,870,1.3
2696,216,.net-beginner+sql server-beginner,.net-beginner+sql server-beginner,3/9/2016 12:00:00 AM,6/15/2016 12:00:00 AM,12/31/2016 12:00:00 AM,netenvironment,netenvironment,,life sciences,cdd,False,b+,True,False,3,4,870,870,1.3
3685,349,.net-beginner+sql server-beginner,.net-beginner+sql server-beginner,3/31/2016 12:00:00 AM,6/15/2016 12:00:00 AM,12/31/2016 12:00:00 AM,netenvironment,netenvironment,,life sciences,cdd,False,b+,True,False,1,2,870,870,1.3
3625,350,.net-beginner+sql server-beginner,.net-beginner+sql server-beginner,3/31/2016 12:00:00 AM,6/15/2016 12:00:00 AM,12/31/2016 12:00:00 AM,netenvironment,netenvironment,,life sciences,cdd,False,b+,True,False,2,2,870,870,1.3
3922,351,.net-beginner+sql server-beginner,.net-beginner+sql server-beginner,3/31/2016 12:00:00 AM,6/15/2016 12:00:00 AM,12/31/2016 12:00:00 AM,netenvironment,netenvironment,,life sciences,cdd,False,b,True,False,1,2,870,870,1.3
3245,400,.net-beginner+sql server-beginner,.net-beginner+sql server-beginner,4/1/2016 12:00:00 AM,6/15/2016 12:00:00 AM,9/30/2016 12:00:00 AM,netenvironment,blackbaud,,ecommerce,con,True,a+,True,False,2,1,870,870,1.3
3947,450,.net-beginner+sql server-beginner,.net-beginner+sql server-beginner,4/8/2016 12:00:00 AM,8/15/2016 12:00:00 AM,2/1/2017 12:00:00 AM,netenvironment,netenvironment,,life sciences,cdd,False,b+,True,False,1,4,870,870,1.3
3886,454,.net-beginner+sql server-beginner,.net-beginner+sql server-beginner,4/8/2016 12:00:00 AM,8/15/2016 12:00:00 AM,2/1/2017 12:00:00 AM,netenvironment,netenvironment,,life sciences,cdd,False,b+,True,False,1,4,870,870,1.3
2707,435,.net-beginner+sql server-beginner,.net-beginner+sql server-beginner,4/8/2016 12:00:00 AM,6/15/2016 12:00:00 AM,9/30/2016 12:00:00 AM,,aviation solutions,,,cdm,False,b,False,False,3,1,900,900,1
3314,2491,.net-beginner+sql server-beginner,.net-beginner+sql server-beginner,4/11/2016 12:00:00 AM,6/20/2016 12:00:00 AM,11/30/2016 12:00:00 AM,,aviation solutions,,aviation,see,False,b+,False,False,2,2,900,900,1
2685,2676,.net-beginner+sql server-beginner,.net-beginner+sql server-beginner,4/12/2016 12:00:00 AM,7/15/2016 12:00:00 AM,12/31/2016 12:00:00 AM,,tbx,,energy & utilities,mbs,False,b+,False,False,3,3,900,900,1
2528,2215,.net-beginner+sql server-beginner,.net-beginner+sql server-beginner,4/15/2016 12:00:00 AM,6/15/2016 12:00:00 AM,9/30/2019 12:00:00 AM,tbx,netenvironment,energy & utilities,life sciences,cdd,False,a,True,False,4,4,890,890,1.1
3212,2351,.net-beginner+sql server-beginner,.net-beginner+sql server-beginner,4/15/2016 12:00:00 AM,6/15/2016 12:00:00 AM,12/31/2016 12:00:00 AM,aviation solutions,netenvironment,,life sciences,cdd,False,a,True,False,2,2,890,890,1.1
3907,2632,.net-beginner+sql server-beginner,.net-beginner+sql server-beginner,4/18/2016 12:00:00 AM,1/1/2017 12:00:00 AM,6/30/2017 12:00:00 AM,aviation solutions,aviation solutions,,,mfr,False,b+,True,False,1,3,870,870,1.3
123,146,.net-expert+.net-intermediate+.net-beginner,.net-expert,1/15/2016 12:00:00 AM,7/10/2016 12:00:00 AM,2/10/2018 12:00:00 AM,aviation solutions,aviation solutions,industrial automation,,mfr,True,a+,True,True,22,8,890,890,1.1
493,180,.net-expert+.net-intermediate+.net-beginner,.net-expert,4/8/2016 12:00:00 AM,1/1/2017 12:00:00 AM,12/1/2017 12:00:00 AM,nagarro+ge,ge,gaming,industrial automation,inf,False,b+,True,True,12,10,880,880,1.2
176,2143,.net-expert+.net-intermediate+.net-beginner,.net-expert,4/15/2016 12:00:00 AM,7/10/2016 12:00:00 AM,12/31/2016 12:00:00 AM,aviation solutions,aviation solutions,industrial automation,,mfr,False,b+,True,True,18,15,885,885,1.15
2615,428,.net-beginner+sharepoint-beginner,.net-beginner+sharepoint-beginner,5/16/2016 12:00:00 AM,6/15/2016 12:00:00 AM,9/30/2016 12:00:00 AM,aviation solutions,aviation solutions,,,cdm,False,b,False,False,4,2,900,900,1
993,2026,.net-intermediate+.net-beginner,.net-intermediate,2/15/2016 12:00:00 AM,7/1/2016 12:00:00 AM,9/30/2016 12:00:00 AM,aviation solutions,aviation solutions,,,amt,False,b+,False,True,9,8,855,855,1.45
1460,2653,.net-intermediate+.net-beginner,.net-beginner,3/11/2016 12:00:00 AM,2/10/2017 12:00:00 AM,6/30/2017 12:00:00 AM,aviation solutions,aviation solutions,,,mfr,False,a+,True,False,7,1,870,870,1.3
1045,26,.net-intermediate+.net-beginner,.net-intermediate,4/8/2016 12:00:00 AM,7/1/2016 12:00:00 AM,9/30/2016 12:00:00 AM,aviation solutions,aviation solutions,,,amt,False,b+,False,True,9,8,855,855,1.45
520,2472,.net-intermediate+.net-beginner,.net-beginner,4/15/2016 12:00:00 AM,6/15/2017 12:00:00 AM,9/30/2019 12:00:00 AM,aviation solutions,netenvironment,life sciences,life sciences,cdd,False,b+,True,False,12,1,935,935,0.65
545,2464,.net-expert+.net-intermediate+.net-beginner,.net-expert,5/20/2016 12:00:00 AM,8/15/2016 12:00:00 AM,1/1/2019 12:00:00 AM,netenvironment,netenvironment,life sciences,life sciences,cdd,True,a+,True,True,12,10,810,810,1.9
491,177,.net-intermediate+.net-beginner,.net-beginner,4/22/2016 12:00:00 AM,12/1/2016 12:00:00 AM,12/1/2017 12:00:00 AM,ge+netenvironment,ge,industrial automation,industrial automation,inf,False,b+,True,False,12,4,890,890,1.1
1866,2972,.net-intermediate+.net-beginner,.net-intermediate,4/29/2016 12:00:00 AM,10/1/2017 12:00:00 AM,1/1/2018 12:00:00 AM,,ge,,,wpe,False,b+,True,False,6,6,880,880,1.2
1219,974,.net-intermediate+.net-beginner,.net-intermediate,4/29/2016 12:00:00 AM,10/1/2017 12:00:00 AM,1/1/2018 12:00:00 AM,aviation solutions+ge,ge,,,wpe,False,b+,True,False,8,6,870,870,1.3
1335,360,.net-intermediate+.net-beginner,.net-beginner,4/30/2016 12:00:00 AM,6/15/2016 12:00:00 AM,9/30/2016 12:00:00 AM,netenvironment,netenvironment,,life sciences,cdd,False,b+,True,False,7,2,895,895,1.05
431,2180,.net-expert+.net-intermediate+.net-beginner,.net-expert,5/20/2016 12:00:00 AM,1/1/2017 12:00:00 AM,12/1/2017 12:00:00 AM,ge,ge,industrial automation,industrial automation,inf,False,b+,True,True,13,10,865,865,1.35
249,210,.net-expert+.net-intermediate+.net-beginner,.net-expert,6/1/2016 12:00:00 AM,6/15/2016 12:00:00 AM,9/30/2019 12:00:00 AM,tbx,netenvironment,gaming,life sciences,cdd,True,a+,True,True,15,15,850,850,1.5
543,101,.net-expert+.net-intermediate+.net-beginner,.net-expert,6/1/2016 12:00:00 AM,7/1/2016 12:00:00 AM,3/1/2017 12:00:00 AM,ge,ge,industrial automation,industrial automation,inf,False,b+,True,True,12,10,860,860,1.4
3883,2957,.net-beginner+sharepoint-beginner,.net-beginner+sharepoint-beginner,5/16/2016 12:00:00 AM,8/1/2017 12:00:00 AM,1/1/2018 12:00:00 AM,tbx,ge,,,wpe,True,a,True,False,1,2,870,870,1.3
2047,429,.net-beginner+sharepoint-beginner,.net-beginner+sharepoint-beginner,5/20/2016 12:00:00 AM,6/15/2016 12:00:00 AM,9/30/2016 12:00:00 AM,sne,aviation solutions,,,cdm,False,b+,False,False,5,2,900,900,1
3097,430,.net-beginner+sharepoint-beginner,.net-beginner+sharepoint-beginner,5/20/2016 12:00:00 AM,6/15/2016 12:00:00 AM,9/30/2016 12:00:00 AM,tbx,aviation solutions,,,cdm,False,b+,False,False,2,2,900,900,1
522,829,.net-expert+.net-intermediate+.net-beginner,.net-intermediate,6/3/2016 12:00:00 AM,8/1/2016 12:00:00 AM,1/1/2019 12:00:00 AM,tbx,tbx,industrial automation,energy & utilities,epf,False,b+,False,False,12,6,900,900,1
787,2032,.net-beginner+sharepoint-beginner,.net-beginner+sharepoint-beginner,5/27/2016 12:00:00 AM,11/1/2016 12:00:00 AM,4/1/2017 12:00:00 AM,tbx,sne,,,uid,False,b+,False,False,4,1,900,900,1
2256,375,.net-intermediate+.net-beginner,.net-intermediate,5/13/2016 12:00:00 AM,6/15/2016 12:00:00 AM,9/30/2016 12:00:00 AM,sne,blackbaud,,ecommerce,con,True,a+,True,False,5,3,870,870,1.3
475,291,.net-beginner+sharepoint-beginner,.net-beginner+sharepoint-beginner,12/31/2016 12:00:00 AM,1/1/2017 12:00:00 AM,12/1/2017 12:00:00 AM,sne,sne,,,wms,False,b+,False,False,2,1,900,900,1
383,644,.net-expert+.net-intermediate+.net-beginner,.net-expert,6/20/2016 12:00:00 AM,1/1/2017 12:00:00 AM,12/31/2017 12:00:00 AM,sne,aviation solutions,gaming,,mfr,False,a,True,True,13,8,915,915,0.85
3570,942,.net-beginner+sharepoint-beginner,.net-beginner+sharepoint-beginner,5/27/2016 12:00:00 AM,6/1/2017 12:00:00 AM,11/1/2017 12:00:00 AM,tbx,ge,,,wpe,False,a,True,False,2,2,870,870,1.3
432,464,.net-expert+.net-intermediate+.net-beginner,.net-expert,6/28/2016 12:00:00 AM,8/15/2016 12:00:00 AM,1/1/2019 12:00:00 AM,lutron,netenvironment,industrial automation,life sciences,cdd,False,b+,True,True,13,10,915,915,0.85
667,2434,.net-beginner+sharepoint-beginner,.net-beginner+sharepoint-beginner,6/1/2016 12:00:00 AM,6/15/2016 12:00:00 AM,9/30/2016 12:00:00 AM,tbx,aviation solutions,,,cdm,False,a,False,False,4,1,900,900,1
2716,433,.net-beginner+sharepoint-beginner,.net-beginner+sharepoint-beginner,6/1/2016 12:00:00 AM,6/15/2016 12:00:00 AM,9/30/2016 12:00:00 AM,,aviation solutions,,,cdm,False,a,False,False,3,1,900,900,1
2884,434,.net-beginner+sharepoint-beginner,.net-beginner+sharepoint-beginner,6/1/2016 12:00:00 AM,6/15/2016 12:00:00 AM,9/30/2016 12:00:00 AM,,aviation solutions,,,cdm,False,a,False,False,3,1,900,900,1
707,473,.net-intermediate+.net-beginner,.net-beginner,5/20/2016 12:00:00 AM,6/15/2017 12:00:00 AM,9/30/2019 12:00:00 AM,rbi,netenvironment,publishing,life sciences,cdd,False,b+,True,False,11,1,950,950,0.5
680,475,.net-intermediate+.net-beginner,.net-beginner,5/20/2016 12:00:00 AM,6/15/2017 12:00:00 AM,9/30/2019 12:00:00 AM,,netenvironment,industrial automation,life sciences,cdd,False,b+,True,False,11,1,950,950,0.5
1324,971,.net-intermediate+.net-beginner,.net-intermediate,5/20/2016 12:00:00 AM,10/1/2017 12:00:00 AM,1/1/2018 12:00:00 AM,,ge,,,wpe,False,a+,True,False,8,6,870,870,1.3
1753,2900,.net-intermediate+.net-beginner,.net-intermediate,5/24/2016 12:00:00 AM,10/1/2016 12:00:00 AM,11/30/2016 12:00:00 AM,,blackbaud,,ecommerce,aut,False,b+,False,False,6,5,905,905,0.95
1424,407,.net-intermediate+.net-beginner,.net-intermediate,5/30/2016 12:00:00 AM,6/15/2016 12:00:00 AM,9/30/2016 12:00:00 AM,,blackbaud,,ecommerce,con,False,a,True,False,7,7,890,890,1.1
1311,977,.net-intermediate+.net-beginner,.net-intermediate,5/31/2016 12:00:00 AM,10/1/2017 12:00:00 AM,1/1/2018 12:00:00 AM,aviation solutions+ge,ge,,,wpe,False,b+,True,False,8,6,870,870,1.3
1385,2375,.net-intermediate+.net-beginner,.net-intermediate,5/31/2016 12:00:00 AM,6/15/2016 12:00:00 AM,9/30/2016 12:00:00 AM,,blackbaud,,ecommerce,con,True,a+,True,False,7,3,870,870,1.3
490,2470,.net-intermediate+.net-beginner,.net-beginner,6/1/2016 12:00:00 AM,6/15/2017 12:00:00 AM,9/30/2019 12:00:00 AM,,netenvironment,media & entertainment,life sciences,cdd,False,b+,True,False,12,1,955,955,0.45
1390,976,.net-intermediate+.net-beginner,.net-intermediate,6/1/2016 12:00:00 AM,10/1/2017 12:00:00 AM,1/1/2018 12:00:00 AM,,ge,,,wpe,False,b+,True,False,7,6,885,885,1.15
1782,408,.net-intermediate+.net-beginner,.net-intermediate,6/1/2016 12:00:00 AM,6/15/2016 12:00:00 AM,9/30/2016 12:00:00 AM,,blackbaud,,ecommerce,con,True,a,True,False,6,5,870,870,1.3
1420,2969,.net-intermediate+.net-beginner,.net-intermediate,6/1/2016 12:00:00 AM,10/1/2017 12:00:00 AM,1/1/2018 12:00:00 AM,,ge,,,wpe,False,b+,True,False,7,6,885,885,1.15
1863,406,.net-intermediate+.net-beginner,.net-intermediate,6/1/2016 12:00:00 AM,6/15/2016 12:00:00 AM,9/30/2016 12:00:00 AM,,blackbaud,,ecommerce,con,False,a,True,False,6,6,890,890,1.1
1727,2406,.net-intermediate+.net-beginner,.net-intermediate,6/1/2016 12:00:00 AM,6/15/2016 12:00:00 AM,9/30/2016 12:00:00 AM,,blackbaud,,ecommerce,con,False,a,True,False,6,6,890,890,1.1
546,2473,.net-intermediate+.net-beginner,.net-beginner,6/3/2016 12:00:00 AM,6/15/2017 12:00:00 AM,9/30/2019 12:00:00 AM,lutron,netenvironment,industrial automation,life sciences,cdd,False,b+,True,False,11,1,950,950,0.5
936,2967,.net-intermediate+.net-beginner,.net-intermediate,6/8/2016 12:00:00 AM,10/1/2017 12:00:00 AM,1/1/2018 12:00:00 AM,,ge,,,wpe,False,a,True,False,9,6,885,885,1.15
1296,2968,.net-intermediate+.net-beginner,.net-intermediate,6/8/2016 12:00:00 AM,10/1/2017 12:00:00 AM,1/1/2018 12:00:00 AM,,ge,,,wpe,False,a,True,False,8,6,880,880,1.2
1859,2024,.net-intermediate+.net-beginner,.net-beginner,6/8/2016 12:00:00 AM,6/15/2016 12:00:00 AM,9/15/2016 12:00:00 AM,,aviation solutions,,,amt,False,b+,False,False,6,1,905,905,0.95
1423,405,.net-intermediate+.net-beginner,.net-intermediate,6/8/2016 12:00:00 AM,6/15/2016 12:00:00 AM,9/30/2016 12:00:00 AM,sne,blackbaud,,ecommerce,con,False,b+,True,False,7,7,900,900,1
1265,967,.net-intermediate+.net-beginner,.net-intermediate,6/8/2016 12:00:00 AM,10/1/2017 12:00:00 AM,1/1/2018 12:00:00 AM,ge+sne,ge,,,wpe,False,b+,True,False,8,6,870,870,1.3
635,476,.net-intermediate+.net-beginner,.net-beginner,6/17/2016 12:00:00 AM,6/15/2017 12:00:00 AM,9/30/2019 12:00:00 AM,netenvironment,netenvironment,life sciences,life sciences,cdd,False,b+,True,False,11,1,900,900,1
1563,973,.net-intermediate+.net-beginner,.net-intermediate,6/23/2016 12:00:00 AM,10/1/2017 12:00:00 AM,1/1/2018 12:00:00 AM,sne,ge,,,wpe,False,b+,True,False,7,6,885,885,1.15
1183,855,.net-intermediate+.net-beginner,.net-beginner,6/28/2016 12:00:00 AM,10/1/2016 12:00:00 AM,1/1/2017 12:00:00 AM,tbx,tbx,,energy & utilities,epf,False,a,False,False,8,1,900,900,1
1554,2899,.net-intermediate+.net-beginner,.net-intermediate,6/28/2016 12:00:00 AM,10/1/2016 12:00:00 AM,11/30/2016 12:00:00 AM,tbx,blackbaud,,ecommerce,aut,False,a,False,False,7,5,900,900,1
